432062.6710143
432066.89713
432070.3699419
432073.6863266
432076.7866917
432079.9207368
432093.3916781
432119.2033283
432122.1493652
432124.8062861
432127.746432
432131.1224041
432134.5631955
432136.6285323
432138.2416646
432147.5842581
432150.3871647
432163.1857905
432180.3878735
432190.8193256
