435214.9844829
435217.7483107
435218.5955096
435221.7345324
435222.2752797
435225.6230722
435229.4602911
435230.0042172
435232.5348163
435233.6514701
435234.2298446
435236.8527007
435239.1241771
435243.6082723
435247.1888101
435248.9841198
435249.8820041
435259.6688782
435261.9757082
435263.3166812
435275.7704482
435281.1459667
435281.7820235
435284.7781308
435288.1504508
435291.3668631
435294.1985594
435294.8375922
435297.6390674
435300.9575447
435304.2480659
435307.3981249
435315.7708951
435316.9232705
